RULE,USER_ID,HIT_DATE,USER_LEVEL,USER_LEVEL_BADRATE,USER_TARGET
授信通过,ID20261124000879,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261123001964,2026-12-01,3,6.67%,0
授信通过,ID20261123002149,2026-12-01,3,6.67%,0
授信通过,ID20261124009318,2026-12-01,3,6.67%,0
授信通过,ID20261122010565,2026-12-01,3,6.67%,0
授信通过,ID20261122010225,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261123000088,2026-12-01,3,6.67%,0
授信通过,ID20261124004654,2026-12-01,3,6.67%,0
授信通过,ID20261123003072,2026-12-01,3,6.67%,0
授信通过,ID20261125000687,2026-12-01,3,6.67%,0
授信通过,ID20261125005387,2026-12-01,3,6.67%,0
授信通过,ID20261125010850,2026-12-01,3,6.67%,0
授信通过,ID20261125010623,2026-12-01,3,6.67%,0
授信通过,ID20261128000330,2026-12-01,3,6.67%,0
授信通过,ID20261128000473,2026-12-01,3,6.67%,0
授信通过,ID20261128004138,2026-12-01,3,6.67%,0
授信通过,ID20261127006421,2026-12-01,3,6.67%,0
授信通过,ID20261128007739,2026-12-01,3,6.67%,0
授信通过,ID20261127010758,2026-12-01,3,6.67%,0
授信通过,ID20261127006776,2026-12-01,3,6.67%,0
授信通过,ID20261126008975,2026-12-01,3,6.67%,0
授信通过,ID20261126000988,2026-12-01,3,6.67%,0
授信通过,ID20261126001015,2026-12-01,3,6.67%,0
授信通过,ID20261127008137,2026-12-01,3,6.67%,0
授信通过,ID20261127009955,2026-12-01,3,6.67%,0
授信通过,ID20261127010579,2026-12-01,3,6.67%,0
授信通过,ID20261127005907,2026-12-01,3,6.67%,0
授信通过,ID20261126006274,2026-12-01,3,6.67%,0
授信通过,ID20261127000971,2026-12-01,3,6.67%,0
授信通过,ID20261127010497,2026-12-01,3,6.67%,0
授信通过,ID20261120001635,2026-11-01,3,6.67%,0
授信通过,ID20261120005285,2026-11-01,3,6.67%,0
授信通过,ID20261120002458,2026-11-01,3,6.67%,0
授信通过,ID20261118003055,2026-11-01,3,6.67%,0
授信通过,ID20261115004033,2026-11-01,3,6.67%,0
阿里欺诈分>=95,ID20261115010519,2026-11-01,3,6.67%,0
授信通过,ID20261120002903,2026-11-01,3,6.67%,0
授信通过,ID20261116008972,2026-11-01,3,6.67%,0
授信通过,ID20261120003611,2026-11-01,3,6.67%,0
授信通过,ID20261116006014,2026-11-01,3,6.67%,0
授信通过,ID20261118003077,2026-11-01,3,6.67%,0
授信通过,ID20261117003606,2026-11-01,3,6.67%,0
授信通过,ID20261117006345,2026-11-01,3,6.67%,0
授信通过,ID20261123000409,2026-12-01,3,6.67%,0
授信通过,ID20261124000537,2026-12-01,3,6.67%,0
授信通过,ID20261123010484,2026-12-01,3,6.67%,0
授信通过,ID20261122004565,2026-12-01,3,6.67%,0
授信通过,ID20261123002374,2026-12-01,3,6.67%,0
授信通过,ID20261124000763,2026-12-01,3,6.67%,0
授信通过,ID20261122004694,2026-12-01,3,6.67%,0
授信通过,ID20261123004325,2026-12-01,3,6.67%,0
授信通过,ID20261124000664,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261124004110,2026-12-01,3,6.67%,0
授信通过,ID20261124006535,2026-12-01,3,6.67%,0
授信通过,ID20261122004778,2026-12-01,3,6.67%,0
授信通过,ID20261123002777,2026-12-01,3,6.67%,0
授信通过,ID20261123001638,2026-12-01,3,6.67%,0
授信通过,ID20261125000844,2026-12-01,3,6.67%,0
授信通过,ID20261125003337,2026-12-01,3,6.67%,0
授信通过,ID20261125001440,2026-12-01,3,6.67%,0
授信通过,ID20261125005111,2026-12-01,3,6.67%,0
授信通过,ID20261125011473,2026-12-01,3,6.67%,0
授信通过,ID20261125008529,2026-12-01,3,6.67%,0
授信通过,ID20261125008288,2026-12-01,3,6.67%,0
授信通过,ID20261128006996,2026-12-01,3,6.67%,0
授信通过,ID20261128009657,2026-12-01,3,6.67%,0
授信通过,ID20261128006498,2026-12-01,3,6.67%,0
授信通过,ID20261127004102,2026-12-01,3,6.67%,0
授信通过,ID20261126004561,2026-12-01,3,6.67%,0
授信通过,ID20261127011074,2026-12-01,3,6.67%,0
授信通过,ID20261126000843,2026-12-01,3,6.67%,0
授信通过,ID20261126000922,2026-12-01,3,6.67%,0
授信通过,ID20261127007810,2026-12-01,3,6.67%,0
授信通过,ID20261126006590,2026-12-01,3,6.67%,0
授信通过,ID20261127008564,2026-12-01,3,6.67%,0
授信通过,ID20261126003574,2026-12-01,3,6.67%,0
授信通过,ID20261126011437,2026-12-01,3,6.67%,0
授信通过,ID20261119007115,2026-11-01,3,6.67%,0
授信通过,ID20261120002434,2026-11-01,3,6.67%,0
授信通过,ID20261121001954,2026-11-01,3,6.67%,0
授信通过,ID20261116009175,2026-11-01,3,6.67%,0
授信通过,ID20261116005071,2026-11-01,3,6.67%,0
授信通过,ID20261121002147,2026-11-01,3,6.67%,0
授信通过,ID20261115008099,2026-11-01,3,6.67%,0
百度欺诈分>=90,ID20261117008525,2026-11-01,3,6.67%,1
授信通过,ID20261118005630,2026-11-01,3,6.67%,0
授信通过,ID20261118004571,2026-11-01,3,6.67%,0
授信通过,ID20261118006120,2026-11-01,3,6.67%,0
授信通过,ID20261117002764,2026-11-01,3,6.67%,0
阿里欺诈分>=95,ID20261117003620,2026-11-01,3,6.67%,0
授信通过,ID20261115003922,2026-11-01,3,6.67%,0
授信通过,ID20261115004130,2026-11-01,3,6.67%,0
授信通过,ID20261124002292,2026-12-01,3,6.67%,0
授信通过,ID20261124005724,2026-12-01,3,6.67%,0
授信通过,ID20261123003933,2026-12-01,3,6.67%,0
授信通过,ID20261124003998,2026-12-01,3,6.67%,0
授信通过,ID20261124005630,2026-12-01,3,6.67%,0
授信通过,ID20261124000675,2026-12-01,3,6.67%,0
授信通过,ID20261123000115,2026-12-01,3,6.67%,0
授信通过,ID20261123002607,2026-12-01,3,6.67%,0
授信通过,ID20261123001390,2026-12-01,3,6.67%,0
授信通过,ID20261123000148,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261122005654,2026-12-01,3,6.67%,0
授信通过,ID20261124000296,2026-12-01,3,6.67%,0
授信通过,ID20261123006544,2026-12-01,3,6.67%,0
授信通过,ID20261121010856,2026-11-01,3,6.67%,0
授信通过,ID20261124007029,2026-12-01,3,6.67%,0
授信通过,ID20261123009683,2026-12-01,3,6.67%,0
授信通过,ID20261125009094,2026-12-01,3,6.67%,0
授信通过,ID20261125009018,2026-12-01,3,6.67%,0
授信通过,ID20261125003260,2026-12-01,3,6.67%,0
授信通过,ID20261128009132,2026-12-01,3,6.67%,0
授信通过,ID20261128004894,2026-12-01,3,6.67%,0
授信通过,ID20261128000226,2026-12-01,3,6.67%,0
百度欺诈分>=90,ID20261128009576,2026-12-01,3,6.67%,1
授信通过,ID20261128000461,2026-12-01,3,6.67%,0
授信通过,ID20261128003318,2026-12-01,3,6.67%,0
授信通过,ID20261128000339,2026-12-01,3,6.67%,0
授信通过,ID20261128003568,2026-12-01,3,6.67%,0
授信通过,ID20261126007013,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261128000953,2026-12-01,3,6.67%,0
授信通过,ID20261127007977,2026-12-01,3,6.67%,0
授信通过,ID20261127003329,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261126004517,2026-12-01,3,6.67%,0
授信通过,ID20261124011040,2026-12-01,3,6.67%,0
授信通过,ID20261116003452,2026-11-01,3,6.67%,0
授信通过,ID20261119002223,2026-11-01,3,6.67%,0
授信通过,ID20261120005221,2026-11-01,3,6.67%,0
授信通过,ID20261120004779,2026-11-01,3,6.67%,0
授信通过,ID20261116005040,2026-11-01,3,6.67%,0
授信通过,ID20261119007652,2026-11-01,3,6.67%,0
授信通过,ID20261116002515,2026-11-01,3,6.67%,0
授信通过,ID20261116002303,2026-11-01,3,6.67%,0
授信通过,ID20261116005531,2026-11-01,3,6.67%,0
授信通过,ID20261121012230,2026-11-01,3,6.67%,0
授信通过,ID20261117003576,2026-11-01,3,6.67%,0
授信通过,ID20261118008182,2026-11-01,3,6.67%,0
百度欺诈分>=90,ID20261115005429,2026-11-01,3,6.67%,0
授信通过,ID20261115006072,2026-11-01,3,6.67%,0
授信通过,ID20261122009198,2026-12-01,3,6.67%,0
授信通过,ID20261123000084,2026-12-01,3,6.67%,0
授信通过,ID20261123000178,2026-12-01,3,6.67%,0
授信通过,ID20261124000997,2026-12-01,3,6.67%,0
授信通过,ID20261122006637,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261124000484,2026-12-01,3,6.67%,0
授信通过,ID20261122006044,2026-12-01,3,6.67%,0
授信通过,ID20261123003577,2026-12-01,3,6.67%,0
授信通过,ID20261123010483,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261123003077,2026-12-01,3,6.67%,0
授信通过,ID20261125007743,2026-12-01,3,6.67%,0
授信通过,ID20261125002931,2026-12-01,3,6.67%,0
授信通过,ID20261125008802,2026-12-01,3,6.67%,0
授信通过,ID20261125005840,2026-12-01,3,6.67%,0
授信通过,ID20261128006412,2026-12-01,3,6.67%,0
百度欺诈分>=90,ID20261128002324,2026-12-01,3,6.67%,0
授信通过,ID20261128000251,2026-12-01,3,6.67%,0
授信通过,ID20261128004169,2026-12-01,3,6.67%,0
授信通过,ID20261128004129,2026-12-01,3,6.67%,0
授信通过,ID20261128000322,2026-12-01,3,6.67%,0
授信通过,ID20261127007643,2026-12-01,3,6.67%,0
授信通过,ID20261127004797,2026-12-01,3,6.67%,0
授信通过,ID20261127008104,2026-12-01,3,6.67%,0
授信通过,ID20261126010162,2026-12-01,3,6.67%,0
授信通过,ID20261126000574,2026-12-01,3,6.67%,0
授信通过,ID20261127000268,2026-12-01,3,6.67%,0
授信通过,ID20261127011253,2026-12-01,3,6.67%,0
授信通过,ID20261127000605,2026-12-01,3,6.67%,0
授信通过,ID20261126004626,2026-12-01,3,6.67%,0
授信通过,ID20261127004847,2026-12-01,3,6.67%,0
授信通过,ID20261120004983,2026-11-01,3,6.67%,0
授信通过,ID20261116002451,2026-11-01,3,6.67%,0
授信通过,ID20261119006182,2026-11-01,3,6.67%,0
授信通过,ID20261121008989,2026-11-01,3,6.67%,0
授信通过,ID20261120002849,2026-11-01,3,6.67%,0
授信通过,ID20261120008461,2026-11-01,3,6.67%,0
授信通过,ID20261116008556,2026-11-01,3,6.67%,0
授信通过,ID20261119002232,2026-11-01,3,6.67%,0
授信通过,ID20261116006109,2026-11-01,3,6.67%,0
授信通过,ID20261116007871,2026-11-01,3,6.67%,0
授信通过,ID20261117007685,2026-11-01,3,6.67%,0
授信通过,ID20261118002990,2026-11-01,3,6.67%,0
授信通过,ID20261118005762,2026-11-01,3,6.67%,0
授信通过,ID20261118006188,2026-11-01,3,6.67%,0
授信通过,ID20261115010784,2026-11-01,3,6.67%,0
授信通过,ID20261115007390,2026-11-01,3,6.67%,0
百度欺诈分>=90,ID20261117007788,2026-11-01,3,6.67%,0
授信通过,ID20261115010335,2026-11-01,3,6.67%,0
授信通过,ID20261122003537,2026-12-01,3,6.67%,0
授信通过,ID20261123000157,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261121003029,2026-11-01,3,6.67%,0
授信通过,ID20261121005741,2026-11-01,3,6.67%,0
授信通过,ID20261124006998,2026-12-01,3,6.67%,0
百度欺诈分>=90,ID20261121005942,2026-11-01,3,6.67%,0
授信通过,ID20261123002667,2026-12-01,3,6.67%,0
授信通过,ID20261124008043,2026-12-01,3,6.67%,0
授信通过,ID20261124000504,2026-12-01,3,6.67%,0
授信通过,ID20261121009886,2026-11-01,3,6.67%,0
授信通过,ID20261125000740,2026-12-01,3,6.67%,0
授信通过,ID20261125002301,2026-12-01,3,6.67%,0
授信通过,ID20261128000403,2026-12-01,3,6.67%,0
授信通过,ID20261128000185,2026-12-01,3,6.67%,0
授信通过,ID20261128003793,2026-12-01,3,6.67%,0
授信通过,ID20261128002761,2026-12-01,3,6.67%,0
授信通过,ID20261126009575,2026-12-01,3,6.67%,0
授信通过,ID20261126001734,2026-12-01,3,6.67%,0
授信通过,ID20261126011366,2026-12-01,3,6.67%,0
授信通过,ID20261126003661,2026-12-01,3,6.67%,0
授信通过,ID20261126004124,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261127009628,2026-12-01,3,6.67%,0
授信通过,ID20261127000882,2026-12-01,3,6.67%,0
授信通过,ID20261124006932,2026-12-01,3,6.67%,0
授信通过,ID20261116004152,2026-11-01,3,6.67%,0
授信通过,ID20261120004994,2026-11-01,3,6.67%,0
授信通过,ID20261119002458,2026-11-01,3,6.67%,0
授信通过,ID20261115004952,2026-11-01,3,6.67%,0
授信通过,ID20261115010064,2026-11-01,3,6.67%,0
授信通过,ID20261115005671,2026-11-01,3,6.67%,0
授信通过,ID20261115010240,2026-11-01,3,6.67%,0
授信通过,ID20261115005549,2026-11-01,3,6.67%,0
授信通过,ID20261117003920,2026-11-01,3,6.67%,0
授信通过,ID20261118006200,2026-11-01,3,6.67%,0
授信通过,ID20261117004139,2026-11-01,3,6.67%,0
授信通过,ID20261116006409,2026-11-01,3,6.67%,0
授信通过,ID20261118008119,2026-11-01,3,6.67%,0
百度欺诈分>=90,ID20261118005639,2026-11-01,3,6.67%,0
授信通过,ID20261115005967,2026-11-01,3,6.67%,0
授信通过,ID20261117006424,2026-11-01,3,6.67%,0
授信通过,ID20261117004766,2026-11-01,3,6.67%,0
授信通过,ID20261124002818,2026-12-01,3,6.67%,0
授信通过,ID20261124000767,2026-12-01,3,6.67%,0
授信通过,ID20261123008020,2026-12-01,3,6.67%,0
授信通过,ID20261121001901,2026-11-01,3,6.67%,0
授信通过,ID20261123001961,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261121009592,2026-11-01,3,6.67%,0
授信通过,ID20261122010617,2026-12-01,3,6.67%,0
授信通过,ID20261121002908,2026-11-01,3,6.67%,0
授信通过,ID20261125010914,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261125006304,2026-12-01,3,6.67%,0
授信通过,ID20261125000406,2026-12-01,3,6.67%,0
授信通过,ID20261125000591,2026-12-01,3,6.67%,0
授信通过,ID20261125004676,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261128003714,2026-12-01,3,6.67%,0
授信通过,ID20261128001735,2026-12-01,3,6.67%,0
授信通过,ID20261128003520,2026-12-01,3,6.67%,0
授信通过,ID20261128000307,2026-12-01,3,6.67%,0
授信通过,ID20261128002753,2026-12-01,3,6.67%,0
授信通过,ID20261127000620,2026-12-01,3,6.67%,0
授信通过,ID20261126005758,2026-12-01,3,6.67%,0
授信通过,ID20261127007791,2026-12-01,3,6.67%,0
授信通过,ID20261127005856,2026-12-01,3,6.67%,0
授信通过,ID20261127010208,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261127000680,2026-12-01,3,6.67%,0
授信通过,ID20261127003346,2026-12-01,3,6.67%,0
授信通过,ID20261127000327,2026-12-01,3,6.67%,0
阿里欺诈分>=95,ID20261126011737,2026-12-01,3,6.67%,0
授信通过,ID20261125007357,2026-12-01,3,6.67%,0
授信通过,ID20261118003650,2026-11-01,4,5.00%,1
授信通过,ID20261117007665,2026-11-01,4,5.00%,1
授信通过,ID20261123000119,2026-12-01,4,5.00%,1
授信通过,ID20261124000859,2026-12-01,4,5.00%,1
授信通过,ID20261124000474,2026-12-01,4,5.00%,1
授信通过,ID20261125006676,2026-12-01,4,5.00%,1
授信通过,ID20261116002846,2026-11-01,4,5.00%,0
授信通过,ID20261120005831,2026-11-01,4,5.00%,0
阿里欺诈分>=95,ID20261117002739,2026-11-01,4,5.00%,0
授信通过,ID20261123000095,2026-12-01,4,5.00%,0
授信通过,ID20261123003281,2026-12-01,4,5.00%,0
授信通过,ID20261121010547,2026-11-01,4,5.00%,0
授信通过,ID20261125002453,2026-12-01,4,5.00%,0
授信通过,ID20261125005286,2026-12-01,4,5.00%,0
授信通过,ID20261125000505,2026-12-01,4,5.00%,0
授信通过,ID20261128000370,2026-12-01,4,5.00%,0
授信通过,ID20261126007650,2026-12-01,4,5.00%,0
授信通过,ID20261119008085,2026-11-01,4,5.00%,0
授信通过,ID20261118003150,2026-11-01,4,5.00%,0
授信通过,ID20261123000091,2026-12-01,4,5.00%,0
授信通过,ID20261124005816,2026-12-01,4,5.00%,0
授信通过,ID20261122010165,2026-12-01,4,5.00%,0
授信通过,ID20261125006575,2026-12-01,4,5.00%,0
授信通过,ID20261128000219,2026-12-01,4,5.00%,0
授信通过,ID20261128008138,2026-12-01,4,5.00%,0
授信通过,ID20261116003992,2026-11-01,4,5.00%,0
授信通过,ID20261116007906,2026-11-01,4,5.00%,0
授信通过,ID20261117003736,2026-11-01,4,5.00%,0
授信通过,ID20261123000046,2026-12-01,4,5.00%,0
授信通过,ID20261124011767,2026-12-01,4,5.00%,0
授信通过,ID20261123009800,2026-12-01,4,5.00%,0
授信通过,ID20261125005738,2026-12-01,4,5.00%,0
授信通过,ID20261125001613,2026-12-01,4,5.00%,0
授信通过,ID20261125000833,2026-12-01,4,5.00%,0
授信通过,ID20261128000323,2026-12-01,4,5.00%,0
授信通过,ID20261128003317,2026-12-01,4,5.00%,0
授信通过,ID20261128000420,2026-12-01,4,5.00%,0
授信通过,ID20261126003779,2026-12-01,4,5.00%,0
授信通过,ID20261126000387,2026-12-01,4,5.00%,0
授信通过,ID20261120002862,2026-11-01,4,5.00%,0
授信通过,ID20261115010589,2026-11-01,4,5.00%,0
授信通过,ID20261117002752,2026-11-01,4,5.00%,0
授信通过,ID20261123000144,2026-12-01,4,5.00%,0
授信通过,ID20261124007559,2026-12-01,4,5.00%,0
授信通过,ID20261124004263,2026-12-01,4,5.00%,0
授信通过,ID20261125003956,2026-12-01,4,5.00%,0
授信通过,ID20261115004071,2026-11-01,4,5.00%,0
授信通过,ID20261117005458,2026-11-01,4,5.00%,0
授信通过,ID20261124004310,2026-12-01,4,5.00%,0
授信通过,ID20261125000407,2026-12-01,4,5.00%,0
授信通过,ID20261128000423,2026-12-01,4,5.00%,0
授信通过,ID20261128000336,2026-12-01,4,5.00%,0
授信通过,ID20261126003494,2026-12-01,4,5.00%,0
授信通过,ID20261126000889,2026-12-01,4,5.00%,0
授信通过,ID20261120004949,2026-11-01,4,5.00%,0
授信通过,ID20261117002174,2026-11-01,4,5.00%,0
授信通过,ID20261123002953,2026-12-01,4,5.00%,0
授信通过,ID20261125009885,2026-12-01,4,5.00%,0
授信通过,ID20261128000279,2026-12-01,4,5.00%,0
授信通过,ID20261128005195,2026-12-01,4,5.00%,0
授信通过,ID20261127006281,2026-12-01,4,5.00%,0
授信通过,ID20261116007055,2026-11-01,4,5.00%,0
授信通过,ID20261115005344,2026-11-01,4,5.00%,0
授信通过,ID20261115005652,2026-11-01,4,5.00%,0
授信通过,ID20261123000224,2026-12-01,4,5.00%,0
授信通过,ID20261123000048,2026-12-01,4,5.00%,0
授信通过,ID20261125003573,2026-12-01,4,5.00%,0
百度欺诈分>=90,ID20261125004017,2026-12-01,4,5.00%,0
授信通过,ID20261128000387,2026-12-01,4,5.00%,0
授信通过,ID20261128009670,2026-12-01,4,5.00%,0
授信通过,ID20261128002608,2026-12-01,4,5.00%,0
授信通过,ID20261126000898,2026-12-01,4,5.00%,0
授信通过,ID20261126005986,2026-12-01,4,5.00%,0
